,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
101,CN7,8G 1M 1M 4096 8,2,4,1237.0,1658.0,1914.0,19879.0,1170.0,1323.0,1286.56,2696.67,3816.44,3815.28,3815.08,3812.73,476.5,476.55,476.51,476.26
102,CN7,8G 1M 1M 4096 8,4,4,1396.0,1756.0,2256.0,43778.0,1018.0,1271.0,1190.72,4941.33,6714.7,6715.66,6714.47,6712.99,838.49,838.54,838.5,838.28
103,CN7,8G 1M 1M 4096 8,8,4,1822.0,14658.0,50244.0,70779.0,491.0,1170.0,718.79,5942.33,9062.75,9064.25,9062.71,9060.99,1131.48,1131.53,1131.5,1131.34
104,CN7,16G 1M 1M 4096 8,1,4,1166.0,1259.0,1693.0,10857.0,1271.0,1410.0,1373.77,1440.67,2289.24,2289.14,2288.68,2286.77,285.85,285.88,285.86,285.7
105,CN7,16G 1M 1M 4096 8,2,4,1242.0,1647.0,1942.0,18241.0,1163.0,1368.0,1282.13,2687.0,4289.2,4289.97,4288.9,4288.4,535.7,535.73,535.7,535.56
106,CN7,16G 1M 1M 4096 8,4,4,1472.0,1860.0,2310.0,34166.0,856.0,1307.0,1152.72,4753.67,7809.03,7810.65,7810.23,7808.89,975.16,975.2,975.17,975.0
107,CN7,16G 1M 1M 4096 8,8,4,1925.0,16974.0,50419.0,88605.0,433.0,1154.0,676.37,5643.0,9546.19,9546.24,9545.74,9543.88,1191.81,1191.84,1191.82,1191.73
108,CN7,32G 1M 1M 4096 8,1,4,1183.0,1270.0,1603.0,10377.0,1198.0,1417.0,1374.14,1441.67,2487.44,2488.03,2487.83,2486.59,310.54,310.56,310.55,310.46
109,CN7,32G 1M 1M 4096 8,2,4,1565.0,2062.0,2572.0,20317.0,795.0,1351.0,1179.32,2470.33,4330.28,4331.15,4331.31,4329.54,540.72,540.74,540.73,540.65
110,CN7,32G 1M 1M 4096 8,4,4,1537.0,1914.0,2441.0,39060.0,840.0,1291.0,1100.55,4586.67,8000.03,7999.91,7999.44,7998.76,998.91,998.91,998.9,998.82
111,CN7,32G 1M 1M 4096 8,8,4,1964.0,17433.0,49720.0,78119.0,355.0,1141.0,658.96,5504.67,9935.15,9933.18,9933.94,9933.69,1240.23,1240.24,1240.23,1240.19
112,CN7,4G 1M 1M 4096 16,1,4,1193.0,1297.0,2037.0,3299.0,1214.0,1394.0,1342.33,1408.67,1622.0,1623.82,1622.23,1620.55,202.89,202.98,202.94,202.56
