,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
22,CN7,4G,8,2,5223.0,7622.0,10814.0,13120.0,506.0,1301.0,637.79,5301.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
23,CN7,4G,8,4,6350.0,9345.0,12282.0,14431.0,489.0,1234.0,626.92,5194.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
24,CN7,4G,8,8,6652.0,9870.0,13592.0,16646.0,472.0,1235.0,610.86,5065.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
25,CN7,4G,8,16,7216.0,10578.0,14117.0,17157.0,460.0,1198.0,580.75,4818.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
26,CN7,4G,8,32,7543.0,10945.0,14353.0,17026.0,446.0,1148.0,562.48,4673.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
27,CN7,4G,8,64,7812.0,11076.0,14877.0,17249.0,444.0,1119.0,555.68,4620.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
28,CN7,4G,16,1,8356.0,10578.0,13251.0,15388.0,234.0,872.0,293.42,4897.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
29,CN7,4G,16,2,10499.0,13251.0,16463.0,19373.0,222.0,879.0,271.29,4527.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
30,CN7,4G,16,4,14431.0,18324.0,22571.0,34603.0,222.0,861.0,272.4,4560.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
31,CN7,4G,16,8,14772.0,18796.0,22938.0,25769.0,224.0,853.0,265.96,4449.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
32,CN7,4G,16,16,15349.0,19530.0,23357.0,26608.0,215.0,832.0,256.64,4291.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
33,CN7,4G,16,32,15322.0,19530.0,23672.0,26870.0,212.0,761.0,252.48,4223.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
34,CN7,4G,16,64,15427.0,19897.0,24511.0,27919.0,210.0,578.0,249.59,4178.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
35,CN7,8G,1,1,792.0,1019.0,1375.0,2056.0,1311.0,1462.0,1420.84,1490.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
36,CN7,8G,1,2,819.0,1022.0,1146.0,1902.0,1273.0,1469.0,1416.42,1486.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
37,CN7,8G,1,4,787.0,1005.0,1145.0,1971.0,1289.0,1464.0,1422.44,1493.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
38,CN7,8G,1,8,799.0,1010.0,1303.0,2017.0,1288.0,1473.0,1425.78,1496.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
39,CN7,8G,1,16,802.0,1017.0,1627.0,1968.0,1285.0,1464.0,1419.33,1490.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
40,CN7,8G,1,32,791.0,1022.0,1673.0,1991.0,1262.0,1465.0,1416.2,1485.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
41,CN7,8G,1,64,781.0,1087.0,1643.0,1909.0,1264.0,1452.0,1408.46,1477.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
42,CN7,8G,2,1,789.0,933.0,1178.0,1833.0,1276.0,1468.0,1384.59,2871.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
43,CN7,8G,2,2,840.0,987.0,1296.0,1945.0,1251.0,1387.0,1344.54,2811.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
44,CN7,8G,2,4,828.0,953.0,1162.0,1847.0,1249.0,1396.0,1355.61,2834.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
45,CN7,8G,2,8,822.0,948.0,1424.0,1863.0,1260.0,1398.0,1361.93,2851.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
46,CN7,8G,2,16,825.0,954.0,1607.0,2022.0,1241.0,1392.0,1357.51,2839.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
47,CN7,8G,2,32,841.0,984.0,1692.0,2122.0,1205.0,1378.0,1333.61,2790.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
48,CN7,8G,2,64,842.0,1069.0,1712.0,1969.0,1198.0,1379.0,1338.13,2800.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
49,CN7,8G,4,1,912.0,2047.0,4448.0,6680.0,1140.0,1490.0,1344.65,5551.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
50,CN7,8G,4,2,1181.0,3130.0,9844.0,57881.0,813.0,1422.0,1182.72,4720.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
51,CN7,8G,4,4,992.0,1597.0,4586.0,7363.0,1092.0,1400.0,1291.45,5261.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
52,CN7,8G,4,8,1044.0,2030.0,5475.0,8998.0,1053.0,1370.0,1253.44,5153.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
53,CN7,8G,4,16,1059.0,1942.0,5251.0,8235.0,1048.0,1377.0,1250.27,5084.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
54,CN7,8G,4,32,1155.0,3085.0,7144.0,11056.0,959.0,1358.0,1199.43,4942.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
55,CN7,8G,4,64,1270.0,3890.0,8133.0,10814.0,936.0,1346.0,1153.26,4763.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
56,CN7,8G,8,1,5092.0,7229.0,9948.0,12360.0,499.0,1356.0,599.46,4999.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
57,CN7,8G,8,2,5616.0,8022.0,10892.0,13068.0,472.0,1312.0,588.89,4906.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
58,CN7,8G,8,4,6718.0,9686.0,12596.0,15348.0,460.0,1236.0,569.34,4747.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
59,CN7,8G,8,8,7229.0,10394.0,13697.0,16607.0,454.0,1230.0,550.13,4596.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
60,CN7,8G,8,16,7543.0,10656.0,13986.0,16515.0,439.0,1189.0,537.18,4483.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
61,CN7,8G,8,32,7910.0,11128.0,14746.0,18337.0,431.0,1138.0,522.28,4359.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
62,CN7,8G,8,64,7793.0,11049.0,14562.0,17302.0,428.0,1155.0,517.97,4327.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
63,CN7,8G,16,1,8638.0,11076.0,13697.0,15847.0,227.0,879.0,275.34,4601.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
64,CN7,8G,16,2,10604.0,13225.0,16620.0,19478.0,220.0,898.0,260.77,4360.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
65,CN7,8G,16,4,14353.0,18219.0,22204.0,24668.0,222.0,869.0,261.52,4382.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
66,CN7,8G,16,8,14877.0,18848.0,22990.0,26031.0,216.0,857.0,253.96,4256.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
67,CN7,8G,16,16,15113.0,19163.0,23252.0,26660.0,212.0,850.0,247.54,4149.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
68,CN7,8G,16,32,15637.0,19792.0,24039.0,27132.0,208.0,760.0,241.66,4047.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
69,CN7,8G,16,64,15401.0,19635.0,23934.0,27237.0,205.0,569.0,239.7,4015.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
70,CN7,16G,1,1,746.0,971.0,1912.0,3198.0,1295.0,1485.0,1444.44,1515.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
71,CN7,16G,1,2,743.0,894.0,1096.0,1788.0,1294.0,1491.0,1440.97,1511.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
72,CN7,16G,1,4,746.0,922.0,1126.0,1876.0,1308.0,1490.0,1441.18,1511.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
73,CN7,16G,1,8,745.0,923.0,1142.0,1909.0,1300.0,1503.0,1455.29,1526.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
74,CN7,16G,1,16,735.0,867.0,1270.0,1843.0,1299.0,1510.0,1457.0,1527.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
75,CN7,16G,1,32,742.0,889.0,1486.0,1863.0,1296.0,1496.0,1445.05,1515.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
76,CN7,16G,1,64,745.0,923.0,1535.0,1821.0,1243.0,1478.0,1438.15,1508.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
77,CN7,16G,2,1,810.0,928.0,1551.0,2161.0,1297.0,1478.0,1385.14,2879.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
78,CN7,16G,2,2,843.0,972.0,1375.0,1856.0,1259.0,1416.0,1352.41,2833.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
79,CN7,16G,2,4,818.0,917.0,1126.0,1791.0,1260.0,1442.0,1376.09,2883.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
80,CN7,16G,2,8,822.0,932.0,1191.0,1824.0,1275.0,1423.0,1369.75,2867.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
81,CN7,16G,2,16,827.0,930.0,1394.0,1810.0,1241.0,1419.0,1364.1,2857.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
82,CN7,16G,2,32,832.0,943.0,1473.0,1807.0,1225.0,1411.0,1353.25,2835.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
83,CN7,16G,2,64,843.0,966.0,1522.0,1869.0,1226.0,1425.0,1344.26,2814.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
84,CN7,16G,4,1,1289.0,2802.0,5747.0,7910.0,993.0,1486.0,1234.9,5153.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
85,CN7,16G,4,2,1175.0,3313.0,10552.0,30199.0,749.0,1414.0,1150.75,4498.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
86,CN7,16G,4,4,1204.0,2793.0,6010.0,8756.0,912.0,1371.0,1170.88,4790.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
87,CN7,16G,4,8,1247.0,2902.0,6354.0,9457.0,937.0,1376.0,1167.91,4823.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
88,CN7,16G,4,16,1378.0,3903.0,7583.0,10525.0,913.0,1371.0,1116.01,4571.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
89,CN7,16G,4,32,1417.0,4201.0,8245.0,11207.0,870.0,1369.0,1097.94,4542.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
90,CN7,16G,4,64,1513.0,4611.0,8487.0,11836.0,861.0,1352.0,1067.7,4421.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
91,CN7,16G,8,1,5250.0,7438.0,10211.0,12360.0,476.0,1359.0,570.74,4763.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
92,CN7,16G,8,2,5708.0,8146.0,10997.0,13487.0,461.0,1297.0,556.58,4651.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
93,CN7,16G,8,4,7216.0,10263.0,13487.0,16332.0,452.0,1245.0,538.38,4499.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
94,CN7,16G,8,8,7452.0,10630.0,14090.0,16830.0,442.0,1229.0,525.22,4392.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
95,CN7,16G,8,16,7805.0,11049.0,14457.0,17079.0,429.0,1184.0,511.81,4279.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
96,CN7,16G,8,32,8107.0,11416.0,14877.0,17747.0,429.0,1128.0,499.5,4180.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
97,CN7,16G,8,64,8205.0,11574.0,15427.0,18324.0,419.0,1140.0,492.02,4108.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
98,CN7,16G,16,1,8743.0,11154.0,13828.0,16253.0,227.0,880.0,267.74,4470.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
99,CN7,16G,16,2,10761.0,13435.0,16581.0,19058.0,216.0,868.0,255.14,4270.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
100,CN7,16G,16,4,14982.0,18901.0,22728.0,25874.0,216.0,853.0,251.56,4217.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
101,CN7,16G,16,8,15008.0,19058.0,23147.0,26346.0,212.0,850.0,246.6,4135.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
102,CN7,16G,16,16,15637.0,19792.0,23934.0,27446.0,206.0,848.0,241.85,4054.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
103,CN7,16G,16,32,15926.0,20264.0,24825.0,28495.0,204.0,722.0,236.2,3961.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
104,CN7,16G,16,64,16227.0,20683.0,25140.0,28915.0,198.0,589.0,233.92,3922.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
105,CN7,32G,1,1,731.0,892.0,1916.0,2983.0,1299.0,1502.0,1449.36,1519.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
106,CN7,32G,1,2,735.0,848.0,1096.0,1273.0,1295.0,1529.0,1449.74,1520.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
107,CN7,32G,1,4,735.0,846.0,1084.0,1748.0,1264.0,1497.0,1449.9,1520.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
108,CN7,32G,1,8,730.0,810.0,1060.0,1784.0,1323.0,1504.0,1455.73,1526.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
109,CN7,32G,1,16,734.0,807.0,1077.0,1752.0,1306.0,1489.0,1446.26,1516.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
110,CN7,32G,1,32,732.0,825.0,1237.0,1768.0,1317.0,1512.0,1458.32,1529.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
111,CN7,32G,1,64,743.0,841.0,1375.0,1827.0,1274.0,1483.0,1431.89,1501.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
112,CN7,32G,2,1,823.0,922.0,1381.0,1951.0,1239.0,1466.0,1363.3,2843.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
113,CN7,32G,2,2,972.0,1149.0,1407.0,1860.0,963.0,1411.0,1305.24,2727.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
114,CN7,32G,2,4,1108.0,1421.0,1660.0,1837.0,809.0,1428.0,1290.27,2680.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
115,CN7,32G,2,8,1136.0,1424.0,1644.0,1817.0,841.0,1454.0,1286.93,2685.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
116,CN7,32G,2,16,1129.0,1443.0,1686.0,1896.0,811.0,1441.0,1287.56,2681.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
117,CN7,32G,2,32,1129.0,1420.0,1643.0,1879.0,823.0,1420.0,1282.79,2674.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
118,CN7,32G,2,64,1142.0,1437.0,1660.0,1853.0,822.0,1437.0,1269.21,2639.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
119,CN7,32G,4,1,1483.0,3038.0,5800.0,8225.0,982.0,1483.0,1173.27,4900.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
120,CN7,32G,4,2,1221.0,3621.0,13409.0,40082.0,671.0,1473.0,1101.33,4396.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
121,CN7,32G,4,4,1303.0,2946.0,6141.0,8684.0,926.0,1365.0,1119.68,4630.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
122,CN7,32G,4,8,1401.0,3772.0,7452.0,10604.0,880.0,1381.0,1090.08,4503.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
123,CN7,32G,4,16,1506.0,4371.0,7937.0,10814.0,871.0,1354.0,1058.42,4399.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
124,CN7,32G,4,32,1594.0,4607.0,8218.0,10945.0,854.0,1347.0,1039.85,4318.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
125,CN7,32G,4,64,1699.0,5171.0,8893.0,12229.0,840.0,1347.0,1006.83,4161.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
126,CN7,32G,8,1,5289.0,7491.0,10290.0,12360.0,476.0,1354.0,557.51,4657.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
127,CN7,32G,8,2,5971.0,8527.0,11521.0,13933.0,447.0,1293.0,530.1,4431.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
128,CN7,32G,8,4,7242.0,10290.0,13487.0,16188.0,433.0,1223.0,524.78,4379.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
129,CN7,32G,8,8,7714.0,10840.0,14248.0,17184.0,432.0,1221.0,508.51,4248.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
130,CN7,32G,8,16,8015.0,11233.0,14667.0,17695.0,422.0,1198.0,496.67,4146.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
131,CN7,32G,8,32,8284.0,11600.0,15217.0,18534.0,411.0,1127.0,485.45,4059.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
132,CN7,32G,8,64,8527.0,11993.0,15742.0,18953.0,401.0,1157.0,476.73,3988.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
133,CN7,32G,16,1,8848.0,11338.0,14117.0,16541.0,218.0,876.0,262.04,4378.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
134,CN7,32G,16,2,10814.0,13461.0,16554.0,19163.0,213.0,908.0,251.84,4215.2,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
135,CN7,32G,16,4,15113.0,19006.0,22938.0,26136.0,210.0,843.0,247.93,4155.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
136,CN7,32G,16,8,15480.0,19477.0,23567.0,26765.0,207.0,866.0,240.97,4038.8,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
137,CN7,32G,16,16,15742.0,19949.0,24248.0,27866.0,202.0,847.0,236.35,3962.0,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
138,CN7,32G,16,32,16266.0,20683.0,25245.0,29334.0,199.0,737.0,233.08,3907.4,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
139,CN7,32G,16,64,16371.0,20736.0,25192.0,29387.0,195.0,575.0,230.92,3870.6,9835.2,10210.5,9895.29,9778.03,1013.13,1011.61,1012.56,1011.82
