,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
150,CN7,64G 4M,4,1,4577.0,6630.0,9721.0,14484.0,216.0,373.0,294.87,4916.0,10530.84,10480.91,10503.26,10500.59,1135.95,1135.43,1135.69,1136.88
151,CN7,64G 4M,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,CN7,64G 4M,4,8,4948.0,7930.0,15860.0,39234.0,179.0,372.0,286.06,4541.0,6993.2,9458.92,11576.66,9427.19,759.2,1046.17,1324.8,1046.36
153,CN7,64G 4M,4,16,4326.0,6194.0,9175.0,13894.0,220.0,373.0,300.84,5005.0,10628.2,10464.88,10541.52,10483.94,1149.02,1146.53,1148.38,1147.01
154,CN7,64G 4M,4,64,4861.0,7515.0,14593.0,40633.0,194.0,378.0,291.63,4629.0,11769.99,7054.65,9639.55,9521.29,1346.67,771.67,1066.88,1064.93
155,CN7,64G 4M,8,1,11141.0,13435.0,16122.0,19006.0,121.0,299.0,143.33,4792.0,10631.18,10558.99,10440.8,10570.29,1135.88,1134.67,1134.26,1134.18
156,CN7,64G 4M,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,CN7,64G 4M,8,8,10814.0,13042.0,15795.0,18744.0,124.0,298.0,145.08,4851.0,10621.0,10570.2,10571.31,10656.23,1148.78,1148.23,1148.62,1151.39
158,CN7,64G 4M,8,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,CN7,64G 4M,8,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,CN7,8G 16M,1,1,12649.0,15926.0,21277.0,21277.0,0.0,0.0,0.0,1439.0,2873.61,2885.9,2906.17,149.04,322.02,323.64,321.89,16.95
161,CN7,8G 16M,1,4,13086.0,16100.0,27001.0,27001.0,0.0,0.0,0.0,1436.0,2799.42,150.57,2902.1,2885.1,322.84,17.11,322.71,322.77
162,CN7,8G 16M,1,8,13566.0,16428.0,17171.0,17171.0,0.0,0.0,0.0,1405.33,147.92,2955.14,2820.08,2860.44,16.73,323.52,321.68,323.65
163,CN7,8G 16M,1,16,12955.0,16013.0,18044.0,18044.0,0.0,0.0,0.0,1423.0,2906.3,2858.0,2917.09,148.96,322.86,322.6,323.8,16.94
164,CN7,8G 16M,1,64,12561.0,15882.0,17258.0,17258.0,0.0,0.0,0.0,1449.67,2926.05,2781.97,148.05,2885.08,324.07,323.12,16.82,323.86
165,CN7,8G 16M,2,1,12212.0,13916.0,17433.0,18307.0,0.0,0.0,0.0,2711.67,2881.31,2946.81,5578.09,5798.01,323.13,323.46,628.36,632.28
166,CN7,8G 16M,2,4,12125.0,13872.0,17171.0,17782.0,0.0,0.0,0.0,2730.67,5659.08,5459.35,2909.89,2968.81,628.42,627.83,322.94,325.46
167,CN7,8G 16M,2,8,12387.0,14309.0,17433.0,18132.0,0.0,0.0,0.0,2677.67,2931.91,2840.33,5682.66,5683.02,324.16,322.03,631.69,629.14
168,CN7,8G 16M,2,16,12168.0,13916.0,17607.0,17695.0,0.0,0.0,0.0,2710.0,5714.23,5587.31,2922.78,2817.22,629.37,630.26,324.11,321.69
169,CN7,8G 16M,2,64,12081.0,13959.0,17433.0,17782.0,0.0,0.0,0.0,2722.67,2980.55,2833.73,5603.0,5644.88,323.59,322.66,629.24,629.31
170,CN7,8G 16M,4,1,12998.0,14527.0,17695.0,18569.0,0.0,0.0,0.0,5045.33,7767.04,7737.53,7716.71,7689.46,842.85,843.56,843.81,842.62
171,CN7,8G 16M,4,4,12649.0,14353.0,17870.0,19005.0,0.0,0.0,0.0,5157.0,8071.76,7997.18,7931.16,7965.86,873.97,873.61,870.3,873.59
172,CN7,8G 16M,4,8,12605.0,14265.0,18132.0,18569.0,0.0,0.0,0.0,5176.67,8264.67,8327.14,8258.54,8318.47,904.19,911.28,906.39,907.24
173,CN7,8G 16M,4,16,12518.0,14178.0,17782.0,18744.0,0.0,0.0,0.0,5161.67,7962.16,7955.39,7959.73,8014.0,872.78,874.25,873.96,876.14
174,CN7,8G 16M,4,64,12518.0,14091.0,17695.0,18569.0,0.0,0.0,0.0,5231.33,8273.89,8288.55,8260.05,8378.44,905.11,912.47,904.4,904.05
175,CN7,8G 16M,8,1,34691.0,38535.0,43604.0,47273.0,0.0,0.0,0.0,5041.33,9261.36,9241.92,9231.9,9353.86,1007.61,1006.0,1005.41,1010.05
176,CN7,8G 16M,8,4,34341.0,38186.0,43254.0,45526.0,0.0,0.0,0.0,5037.67,9468.98,9468.76,9447.87,9407.08,1027.4,1029.39,1025.55,1027.42
177,CN7,8G 16M,8,8,33948.0,38011.0,42555.0,46574.0,0.0,0.0,0.0,5078.67,9446.16,9484.71,9426.88,9406.33,1026.6,1027.05,1026.99,1029.08
178,CN7,8G 16M,8,16,34691.0,38710.0,43079.0,47448.0,0.0,0.0,0.0,4988.0,9308.77,9247.33,9237.54,9288.29,1007.24,1004.17,1005.66,1008.05
179,CN7,8G 16M,8,64,33030.0,36962.0,42205.0,44827.0,0.0,0.0,0.0,5153.33,9628.27,9570.43,9537.33,9564.27,1045.13,1048.13,1048.53,1046.78
180,CN7,16G 16M,1,1,11556.0,14658.0,16843.0,17367.0,0.0,0.0,0.0,1463.33,3368.29,3333.87,3488.71,93.34,378.56,378.21,403.77,10.6
181,CN7,16G 16M,1,4,11600.0,14833.0,17018.0,17171.0,0.0,0.0,0.0,1456.0,3358.76,3451.96,92.81,3377.41,376.36,402.65,10.53,379.35
182,CN7,16G 16M,1,8,12037.0,15226.0,16996.0,17520.0,0.0,0.0,0.0,1452.0,3278.91,92.12,3233.51,3346.59,376.46,10.46,377.11,376.96
183,CN7,16G 16M,1,16,12255.0,14877.0,16821.0,17171.0,0.0,0.0,0.0,1447.33,92.76,3327.88,3420.87,3390.66,10.48,377.59,403.06,377.44
184,CN7,16G 16M,1,64,11950.0,15270.0,16996.0,17171.0,0.0,0.0,0.0,1458.67,3236.75,3278.15,3221.73,91.19,376.31,377.52,376.16,10.36
185,CN7,16G 16M,2,1,12037.0,12649.0,16362.0,17345.0,0.0,0.0,0.0,2735.0,6642.2,3445.2,3247.63,6686.65,745.46,378.66,377.71,745.53
186,CN7,16G 16M,2,4,12037.0,12736.0,16734.0,20054.0,0.0,0.0,0.0,2724.0,3134.35,6588.16,6194.23,3218.81,353.02,722.32,720.34,355.45
187,CN7,16G 16M,2,8,12125.0,12954.0,16756.0,19967.0,0.0,0.0,0.0,2712.33,6272.39,3078.91,3159.48,6213.79,698.97,352.92,355.22,698.13
188,CN7,16G 16M,2,16,12168.0,12867.0,16319.0,17695.0,0.0,0.0,0.0,2709.67,3315.56,6444.72,6388.67,3390.73,377.2,721.59,723.16,378.24
189,CN7,16G 16M,2,64,12125.0,12780.0,16515.0,22414.0,0.0,0.0,0.0,2726.33,6556.38,3354.29,3393.07,6753.81,744.14,378.41,377.75,746.04
190,CN7,16G 16M,4,1,13610.0,15576.0,17695.0,18394.0,0.0,0.0,0.0,5013.33,9209.53,9147.9,9187.07,9139.51,1002.31,1003.09,1006.54,1005.89
191,CN7,16G 16M,4,4,13391.0,15401.0,18044.0,19704.0,0.0,0.0,0.0,5060.0,9307.56,9204.61,9148.35,9173.06,1004.07,1004.54,1003.67,1005.7
192,CN7,16G 16M,4,8,14484.0,15969.0,19093.0,22501.0,0.0,0.0,0.0,5033.0,9464.0,9344.23,9369.09,9393.85,1024.29,1023.74,1025.74,1025.33
193,CN7,16G 16M,4,16,13216.0,14484.0,17761.0,19530.0,0.0,0.0,0.0,5147.67,9594.24,9528.7,9600.13,9627.68,1043.07,1043.44,1044.57,1047.53
194,CN7,16G 16M,4,64,13173.0,15991.0,18394.0,20928.0,0.0,0.0,0.0,5180.33,9595.47,9581.78,9539.38,9529.24,1041.98,1044.98,1045.5,1046.15
195,CN7,16G 16M,8,1,34166.0,38360.0,43604.0,48322.0,0.0,0.0,0.0,4894.67,9949.87,9911.53,9905.76,9886.72,1077.59,1075.93,1077.36,1076.67
196,CN7,16G 16M,8,4,34341.0,38361.0,43079.0,48148.0,0.0,0.0,0.0,4885.33,9942.52,9907.93,9880.6,9869.49,1076.55,1077.15,1075.63,1076.4
197,CN7,16G 16M,8,8,33686.0,38011.0,42904.0,46050.0,0.0,0.0,0.0,4967.67,10044.27,10008.32,10009.74,9989.82,1087.76,1088.8,1090.79,1090.11
198,CN7,16G 16M,8,16,34035.0,38360.0,43603.0,47448.0,0.0,0.0,0.0,4936.67,10030.96,10027.4,9938.44,10017.7,1088.41,1088.59,1087.13,1089.5
199,CN7,16G 16M,8,64,35215.0,39409.0,44128.0,48672.0,0.0,0.0,0.0,4773.33,9740.81,9748.54,9644.14,9730.52,1054.31,1053.74,1054.08,1054.82
200,CN7,32G 16M,1,1,11338.0,14047.0,16690.0,19006.0,0.0,0.0,0.0,1458.33,55.4,3706.41,3656.91,3788.67,6.06,414.46,414.38,429.72
201,CN7,32G 16M,1,4,11775.0,14920.0,16930.0,23112.0,0.0,0.0,0.0,1442.33,3729.96,3778.69,3701.47,56.83,414.27,429.94,429.32,6.21
202,CN7,32G 16M,1,8,11469.0,14658.0,16930.0,23200.0,0.0,0.0,0.0,1451.33,3727.04,3756.26,56.04,3753.76,414.53,430.22,6.17,429.69
203,CN7,32G 16M,1,16,11556.0,14789.0,16930.0,22850.0,0.0,0.0,0.0,1450.33,3818.09,56.51,3650.25,3662.86,430.54,6.19,414.23,414.53
204,CN7,32G 16M,1,64,11294.0,13566.0,16209.0,22588.0,0.0,0.0,0.0,1478.0,56.74,3738.19,3748.48,3682.96,6.22,430.1,430.12,429.55
205,CN7,32G 16M,2,1,12692.0,13216.0,16166.0,23899.0,0.0,0.0,0.0,2711.0,7098.04,7148.32,3556.68,3644.28,780.85,781.13,398.94,400.87
206,CN7,32G 16M,2,4,12605.0,13085.0,15838.0,22588.0,0.0,0.0,0.0,2698.0,3569.84,3458.99,7199.84,7089.98,387.62,386.8,793.61,795.02
207,CN7,32G 16M,2,8,12605.0,13085.0,16057.0,23113.0,0.0,0.0,0.0,2699.67,7133.66,7280.16,3626.24,3537.83,793.68,794.97,399.98,399.88
208,CN7,32G 16M,2,16,12518.0,13042.0,16319.0,22588.0,0.0,0.0,0.0,2743.67,3651.36,3569.76,7161.05,7032.91,399.72,398.95,792.72,793.11
209,CN7,32G 16M,2,64,12561.0,12998.0,15794.0,22152.0,0.0,0.0,0.0,2705.67,7177.17,7125.62,3645.95,3584.36,794.66,794.2,400.29,400.1
210,CN7,32G 16M,4,1,15707.0,17258.0,18744.0,24423.0,0.0,0.0,0.0,4874.33,9842.89,9775.33,9843.07,9781.62,1064.5,1063.73,1063.7,1065.34
211,CN7,32G 16M,4,4,14134.0,15685.0,18481.0,22938.0,0.0,0.0,0.0,4940.33,9996.17,9915.06,9880.87,9862.78,1075.12,1074.85,1075.91,1075.21
212,CN7,32G 16M,4,8,14527.0,17018.0,19617.0,21627.0,0.0,0.0,0.0,4899.0,10005.87,9948.05,9894.56,9891.57,1075.61,1075.61,1075.87,1076.61
213,CN7,32G 16M,4,16,14702.0,16100.0,18044.0,23200.0,0.0,0.0,0.0,5016.0,10233.8,10081.92,10110.73,10064.53,1099.66,1097.13,1098.63,1101.44
214,CN7,32G 16M,4,64,13872.0,16537.0,19180.0,25210.0,0.0,0.0,0.0,5030.33,10344.56,10284.08,10269.54,10225.58,1111.46,1112.31,1111.62,1113.16
215,CN7,32G 16M,8,1,34341.0,38361.0,43429.0,47098.0,0.0,0.0,0.0,4865.33,10373.43,10388.23,10325.96,10298.36,1122.87,1122.69,1124.02,1124.1
216,CN7,32G 16M,8,4,34603.0,38535.0,44041.0,48759.0,0.0,0.0,0.0,4763.0,10203.06,10198.02,10170.53,10129.06,1101.34,1099.82,1101.42,1101.32
217,CN7,32G 16M,8,8,34341.0,38273.0,42992.0,47448.0,0.0,0.0,0.0,4832.5,10426.62,10362.26,10323.97,10418.31,1120.34,1121.19,1122.23,1119.76
218,CN7,32G 16M,8,16,34865.0,39059.0,44477.0,47972.0,0.0,0.0,0.0,4749.67,10320.27,10155.83,10116.18,10247.06,1091.77,1093.27,1093.19,1092.85
219,CN7,32G 16M,8,64,34691.0,38885.0,43429.0,47098.0,0.0,0.0,0.0,4800.0,10402.32,10397.52,10367.84,10423.96,1102.27,1103.26,1104.64,1104.11
220,CN7,64G 16M,1,1,13391.0,14877.0,17870.0,21365.0,0.0,0.0,0.0,1407.33,31.97,3931.19,3738.42,3911.37,3.37,436.24,419.09,435.93
221,CN7,64G 16M,1,4,11906.0,13129.0,16275.0,21015.0,0.0,0.0,0.0,1440.0,7811.89,3878.6,32.52,33.61,876.77,436.6,3.47,3.5
222,CN7,64G 16M,1,8,12867.0,13741.0,17214.0,22938.0,0.0,0.0,0.0,1421.67,33.13,3898.76,3844.08,3796.31,3.43,436.92,437.1,428.37
223,CN7,64G 16M,1,16,12474.0,14134.0,17127.0,23375.0,0.0,0.0,0.0,1427.67,32.73,3893.38,3854.79,3830.66,3.42,435.87,436.14,429.18
224,CN7,64G 16M,1,64,13697.0,14440.0,17324.0,23113.0,0.0,0.0,0.0,1419.33,3969.43,33.92,3771.23,3903.86,445.0,3.54,428.39,437.32
225,CN7,64G 16M,2,1,12714.0,13107.0,14811.0,25035.0,0.0,0.0,0.0,2690.5,31.41,11392.23,5616.83,5624.23,3.26,1232.74,617.72,618.31
226,CN7,64G 16M,2,4,12736.0,13129.0,14833.0,24511.0,0.0,0.0,0.0,2671.33,7441.57,3835.7,3721.14,7522.7,822.07,413.77,413.1,823.68
227,CN7,64G 16M,2,8,12692.0,13085.0,14746.0,24248.0,0.0,0.0,0.0,2680.67,7361.13,7419.63,3780.58,3768.62,814.86,815.53,413.59,413.14
228,CN7,64G 16M,2,16,12714.0,13107.0,15794.0,25822.0,0.0,0.0,0.0,2699.5,5622.95,5721.7,5530.05,5640.62,617.95,619.12,617.16,618.3
229,CN7,64G 16M,2,64,14003.0,14527.0,15816.0,24948.0,0.0,0.0,0.0,2600.0,7341.82,3688.19,7216.14,3650.78,794.6,398.97,787.58,405.64
230,CN7,64G 16M,4,1,14156.0,16679.0,18350.0,26346.0,0.0,0.0,0.0,4948.0,10605.97,10616.22,10501.31,10529.76,1148.49,1148.38,1148.18,1148.45
231,CN7,64G 16M,4,4,15401.0,16941.0,17826.0,21365.0,0.0,0.0,0.0,4801.5,10225.0,10149.63,10162.81,10239.53,1109.4,1110.88,1110.92,1112.31
232,CN7,64G 16M,4,8,14091.0,15925.0,17367.0,20054.0,0.0,0.0,0.0,4876.67,10336.91,10308.6,10293.1,10310.52,1122.38,1123.62,1123.19,1122.63
233,CN7,64G 16M,4,16,14746.0,16581.0,18875.0,23200.0,0.0,0.0,0.0,4844.5,10251.45,10148.47,10165.58,10302.16,1110.52,1111.16,1112.35,1113.42
234,CN7,64G 16M,4,64,14287.0,16941.0,19661.0,25952.0,0.0,0.0,0.0,4972.5,10519.03,10457.01,10443.39,10511.42,1140.32,1137.86,1136.9,1139.88
235,CN7,64G 16M,8,1,34341.0,38536.0,43254.0,48497.0,0.0,0.0,0.0,4805.0,10539.49,10578.88,10516.16,10697.96,1140.59,1140.65,1141.04,1140.57
236,CN7,64G 16M,8,4,34866.0,39060.0,44041.0,68027.0,0.0,0.0,0.0,4744.5,10418.73,10378.85,10559.1,10500.09,1125.66,1124.9,1125.83,1123.24
237,CN7,64G 16M,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,CN7,64G 16M,8,16,207.0,550.0,735.0,785.0,0.0,0.0,0.0,1895.0,13.49,14569.25,16.1,15.4,1.38,1783.62,1.4,1.35
239,CN7,64G 16M,8,64,34866.0,39060.0,44303.0,78119.0,0.0,0.0,0.0,4775.0,10474.27,10362.07,10413.55,10366.9,1131.26,1129.66,1129.83,1128.77
240,CN7,8G 64M,1,1,52167.0,58633.0,66060.0,66060.0,0.0,0.0,0.0,1355.67,201.18,3021.18,2959.3,3037.47,22.68,329.63,328.58,329.64
241,CN7,8G 64M,1,4,58458.0,61080.0,63963.0,63963.0,0.0,0.0,0.0,1335.5,201.12,4399.49,192.94,4446.62,22.68,482.12,21.79,482.69
242,CN7,8G 64M,1,8,56012.0,59157.0,62653.0,62653.0,0.0,0.0,0.0,1359.33,3032.31,202.91,2982.71,2965.81,329.23,22.96,326.87,327.72
243,CN7,8G 64M,1,16,53914.0,60730.0,62303.0,62303.0,0.0,0.0,0.0,1375.67,201.03,2968.52,3012.81,2949.69,22.67,329.15,327.88,328.61
244,CN7,8G 64M,1,64,54788.0,60556.0,63526.0,63526.0,0.0,0.0,0.0,1372.33,3072.28,2931.99,2959.58,193.41,330.84,329.06,327.73,21.81
245,CN7,8G 64M,2,1,48846.0,56885.0,63526.0,63526.0,0.0,0.0,0.0,2684.33,5942.77,2982.03,2932.99,5681.47,638.97,329.69,328.3,634.98
246,CN7,8G 64M,2,4,49545.0,54089.0,63701.0,63701.0,0.0,0.0,0.0,2644.0,3087.64,5779.1,5606.54,3029.41,332.05,636.46,632.78,330.85
247,CN7,8G 64M,2,8,49545.0,60206.0,66934.0,66934.0,0.0,0.0,0.0,2669.33,5638.65,2989.78,2910.3,5454.24,606.07,329.47,327.29,604.34
248,CN7,8G 64M,2,16,50070.0,56361.0,65711.0,65711.0,0.0,0.0,0.0,2605.33,2992.77,5841.85,5675.67,3009.21,329.44,638.37,634.2,329.73
249,CN7,8G 64M,2,64,50594.0,56012.0,64750.0,64750.0,0.0,0.0,0.0,2612.67,5854.36,2695.07,2686.91,5797.46,638.19,296.14,296.4,636.51
250,CN7,8G 64M,4,1,50594.0,55662.0,65885.0,65885.0,0.0,0.0,0.0,5136.33,8582.21,8631.56,8493.22,8501.98,942.01,943.23,940.32,941.61
251,CN7,8G 64M,4,4,51293.0,54963.0,67633.0,67633.0,0.0,0.0,0.0,5093.33,8041.43,8063.27,7896.43,7926.8,877.68,881.17,877.0,877.07
252,CN7,8G 64M,4,8,51468.0,56011.0,63351.0,63351.0,0.0,0.0,0.0,5071.0,7860.24,7768.31,7698.8,7711.15,848.14,851.66,848.13,845.93
253,CN7,8G 64M,4,16,50419.0,55487.0,66585.0,66585.0,0.0,0.0,0.0,5125.33,7832.58,7718.68,7655.17,7728.12,849.69,848.62,844.48,845.88
254,CN7,8G 64M,4,64,50070.0,55487.0,68594.0,68594.0,0.0,0.0,0.0,5052.67,7821.01,7800.27,7736.33,7714.62,850.09,848.72,848.28,845.48
255,CN7,8G 64M,8,1,114.0,119.0,124.0,127.0,0.0,0.0,0.0,5230.33,9477.8,9471.05,9366.59,9441.04,1030.61,1032.22,1029.73,1030.48
256,CN7,8G 64M,8,4,119.0,125.0,133.0,134.0,0.0,0.0,0.0,5018.33,9414.82,9315.25,9177.65,9258.26,1012.05,1012.43,1007.76,1009.28
257,CN7,8G 64M,8,8,117.0,123.0,127.0,129.0,0.0,0.0,0.0,5113.67,9460.19,9463.43,9325.5,9482.89,1028.8,1031.05,1026.37,1030.23
258,CN7,8G 64M,8,16,114.0,121.0,126.0,133.0,0.0,0.0,0.0,5228.33,9626.87,9589.92,9589.07,9643.81,1048.24,1048.83,1048.25,1050.0
259,CN7,8G 64M,8,64,118.0,123.0,128.0,132.0,0.0,0.0,0.0,5051.33,9453.04,9404.66,9402.58,9378.94,1028.75,1027.31,1029.9,1029.42
260,CN7,16G 64M,1,1,50070.0,61429.0,67109.0,67109.0,0.0,0.0,0.0,1387.33,123.04,3424.66,3375.34,3212.81,13.45,381.24,379.89,357.7
261,CN7,16G 64M,1,4,53041.0,61604.0,67109.0,67109.0,0.0,0.0,0.0,1376.67,3397.09,3450.11,3282.26,114.89,380.75,379.84,358.37,12.95
262,CN7,16G 64M,1,8,53390.0,61429.0,64750.0,64750.0,0.0,0.0,0.0,1375.67,3317.06,3446.13,114.52,3424.17,358.72,380.44,12.92,381.82
263,CN7,16G 64M,1,16,47972.0,60381.0,63526.0,63526.0,0.0,0.0,0.0,1391.33,3485.44,122.9,3425.03,3374.64,380.91,13.89,380.91,380.74
264,CN7,16G 64M,1,64,52342.0,59682.0,64750.0,64750.0,0.0,0.0,0.0,1382.0,119.24,3475.02,3253.65,3375.39,13.43,380.84,358.21,381.06
265,CN7,16G 64M,2,1,50419.0,53215.0,64050.0,64050.0,0.0,0.0,0.0,2612.0,6484.33,6387.92,3281.94,3169.0,704.17,702.32,357.66,356.83
266,CN7,16G 64M,2,4,50070.0,52167.0,66760.0,66760.0,0.0,0.0,0.0,2634.33,3308.65,3251.76,6430.5,6389.04,357.84,357.16,702.88,704.02
267,CN7,16G 64M,2,8,50769.0,52516.0,66235.0,66235.0,0.0,0.0,0.0,2595.33,6457.0,6506.42,3257.88,3264.47,701.86,704.43,356.78,357.08
268,CN7,16G 64M,2,16,50594.0,52342.0,64051.0,64051.0,0.0,0.0,0.0,2617.0,3289.37,3276.21,6457.11,6403.97,358.05,356.98,701.82,701.75
269,CN7,16G 64M,2,64,49720.0,52167.0,67458.0,67458.0,0.0,0.0,0.0,2638.33,6447.22,6445.29,3283.42,3209.21,701.7,703.34,357.86,356.05
270,CN7,16G 64M,4,1,54788.0,59507.0,65886.0,67896.0,0.0,0.0,0.0,4923.33,9247.61,9279.86,9167.08,9147.71,1007.87,1007.67,1005.82,1005.5
271,CN7,16G 64M,4,4,55138.0,60206.0,67721.0,68595.0,0.0,0.0,0.0,4851.33,9071.01,9067.67,8969.72,8960.63,987.52,985.04,983.15,985.29
272,CN7,16G 64M,4,8,55312.0,63090.0,65711.0,65885.0,0.0,0.0,0.0,4868.67,8988.55,9119.37,8952.76,9038.04,985.6,986.8,983.41,985.92
273,CN7,16G 64M,4,16,54439.0,59332.0,63439.0,67371.0,0.0,0.0,0.0,4948.0,9360.86,9482.68,9344.4,9427.17,1025.87,1026.91,1025.64,1028.65
274,CN7,16G 64M,4,64,57584.0,64750.0,69119.0,70430.0,0.0,0.0,0.0,4854.0,8864.34,8880.75,8741.14,8860.82,968.4,967.28,966.37,968.17
275,CN7,16G 64M,8,1,118.0,124.0,131.0,139.0,0.0,0.0,0.0,4970.33,10019.03,10051.45,10019.38,9992.05,1089.65,1090.44,1091.29,1088.7
276,CN7,16G 64M,8,4,120.0,126.0,133.0,138.0,0.0,0.0,0.0,4952.33,9855.86,9966.57,9935.31,9875.15,1076.87,1078.96,1078.35,1079.16
277,CN7,16G 64M,8,8,120.0,126.0,132.0,134.0,0.0,0.0,0.0,4887.67,9926.66,9930.11,9917.43,9916.98,1077.89,1079.56,1079.15,1077.58
278,CN7,16G 64M,8,16,121.0,126.0,133.0,136.0,0.0,0.0,0.0,4854.67,9948.79,9883.29,9980.89,9954.26,1078.57,1077.71,1078.0,1078.54
279,CN7,16G 64M,8,64,119.0,126.0,132.0,135.0,0.0,0.0,0.0,4959.0,10017.81,10071.77,10125.79,10018.4,1091.11,1090.48,1089.96,1089.7
280,CN7,32G 64M,1,1,46225.0,56536.0,65885.0,65885.0,0.0,0.0,0.0,1421.0,3733.44,72.73,3690.48,3765.67,416.31,7.95,415.46,416.7
281,CN7,32G 64M,1,4,46924.0,58283.0,65798.0,65798.0,0.0,0.0,0.0,1396.67,72.65,3631.84,3694.2,3682.94,7.72,402.31,415.47,402.7
282,CN7,32G 64M,1,8,46749.0,58283.0,66497.0,66497.0,0.0,0.0,0.0,1403.0,3758.05,3700.07,3739.47,69.03,417.16,402.67,414.88,7.49
283,CN7,32G 64M,1,16,47973.0,58633.0,66672.0,66672.0,0.0,0.0,0.0,1408.0,3738.05,3762.56,68.36,3652.89,416.51,416.87,7.48,402.72
284,CN7,32G 64M,1,64,47798.0,59507.0,65449.0,65449.0,0.0,0.0,0.0,1401.33,3761.8,72.09,3697.28,3802.5,416.6,7.94,415.07,418.08
285,CN7,32G 64M,2,1,52691.0,54614.0,66060.0,72527.0,0.0,0.0,0.0,2576.0,3431.96,6955.46,7054.47,3537.35,375.49,757.43,757.63,377.46
286,CN7,32G 64M,2,4,51818.0,53390.0,63177.0,68420.0,0.0,0.0,0.0,2586.67,6999.51,3623.73,3565.51,7076.28,757.74,388.97,387.7,759.44
287,CN7,32G 64M,2,8,51642.0,53390.0,64051.0,68769.0,0.0,0.0,0.0,2620.0,3563.88,7116.23,7074.23,3644.45,388.65,770.31,769.01,389.62
288,CN7,32G 64M,2,16,51818.0,53565.0,63614.0,71478.0,0.0,0.0,0.0,2616.0,6967.65,3547.39,3581.36,7053.98,756.43,388.46,387.6,758.36
289,CN7,32G 64M,2,64,52516.0,56885.0,62478.0,64750.0,0.0,0.0,0.0,2585.0,3490.38,6982.4,6907.15,3455.19,376.4,756.42,755.61,376.95
290,CN7,32G 64M,4,1,54963.0,59507.0,67284.0,72964.0,0.0,0.0,0.0,4884.0,9951.26,9958.32,9902.78,9942.14,1077.63,1077.01,1076.72,1079.1
291,CN7,32G 64M,4,4,57409.0,63614.0,66148.0,71478.0,0.0,0.0,0.0,4856.0,9881.37,9904.93,9789.8,9902.73,1066.89,1068.04,1065.19,1070.79
292,CN7,32G 64M,4,8,55312.0,63264.0,66323.0,69119.0,0.0,0.0,0.0,4881.33,9995.92,9969.51,9949.21,9921.01,1078.35,1079.03,1078.08,1079.19
293,CN7,32G 64M,4,16,57235.0,59157.0,64575.0,67371.0,0.0,0.0,0.0,4887.33,9997.05,9951.63,9886.71,9973.14,1078.24,1078.16,1076.72,1080.0
294,CN7,32G 64M,4,64,57934.0,62740.0,68769.0,69731.0,0.0,0.0,0.0,4878.67,9954.69,9921.09,9908.77,10023.63,1077.52,1078.59,1075.31,1080.37
295,CN7,32G 64M,8,1,121.0,127.0,136.0,145.0,0.0,0.0,0.0,4808.0,10310.14,10283.16,10304.01,10283.36,1118.05,1117.97,1116.18,1117.58
296,CN7,32G 64M,8,4,121.0,127.0,134.0,143.0,0.0,0.0,0.0,4834.0,10370.43,10380.87,10351.75,10338.11,1117.55,1117.34,1117.36,1116.96
297,CN7,32G 64M,8,8,123.0,129.0,137.0,142.0,0.0,0.0,0.0,4759.0,10196.25,10182.94,10263.84,10150.46,1098.58,1097.53,1099.31,1098.01
298,CN7,32G 64M,8,16,121.0,127.0,135.0,144.0,0.0,0.0,0.0,4798.67,10365.86,10361.28,10338.12,10339.2,1110.44,1110.54,1110.71,1110.76
299,CN7,32G 64M,8,64,122.0,127.0,133.0,140.0,0.0,0.0,0.0,4773.33,10329.44,10277.77,10310.95,10280.93,1104.31,1103.51,1104.07,1105.96
300,CN7,64G 64M,1,1,53390.0,60031.0,65536.0,75061.0,0.0,0.0,0.0,1346.67,3946.17,38.89,37.61,7621.21,421.38,4.15,4.0,818.24
301,CN7,64G 64M,1,4,49371.0,54613.0,63876.0,72527.0,0.0,0.0,0.0,1386.33,3883.63,3946.28,3885.08,38.91,421.96,429.03,428.56,4.14
302,CN7,64G 64M,1,8,58458.0,63177.0,65711.0,72526.0,0.0,0.0,0.0,1321.0,3802.13,3582.95,37.17,3894.54,414.03,385.68,3.93,422.08
303,CN7,64G 64M,1,16,54439.0,61254.0,65711.0,72964.0,0.0,0.0,0.0,1362.0,39.2,3788.89,3863.41,3876.19,4.17,413.82,421.74,422.16
