,nodename,bsize,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
27,PM1,4G,8,64,7583.0,15388.0,28338.0,43778.0,1821.0,6291.0,3444.18,3274.2,6151.04,6106.66,6074.99,6061.32,610.81,609.97,607.94,607.25
28,PM1,4G,16,1,11783.0,19477.0,34131.0,51957.0,2036.0,8045.0,3314.52,3404.6,6505.41,6513.26,6499.56,6502.35,701.72,701.35,700.75,701.03
29,PM1,4G,16,2,14379.0,22309.0,36045.0,50594.0,2036.0,8194.0,3268.04,3375.6,6633.96,6610.25,6629.17,6608.39,709.9,708.71,707.42,708.45
30,PM1,4G,16,4,19582.0,27918.0,39898.0,64907.0,2117.0,7438.0,3272.05,3397.2,6660.6,6657.64,6706.69,6732.89,712.7,711.23,711.19,712.54
31,PM1,4G,16,8,19687.0,28181.0,41261.0,55103.0,2001.0,7429.0,3196.59,3306.6,6637.88,6623.65,6629.85,6631.63,694.74,693.55,693.14,693.81
32,PM1,4G,16,16,20054.0,28390.0,41471.0,59087.0,1945.0,7176.0,3173.46,3263.4,6656.39,6605.36,6602.59,6599.76,679.62,678.07,676.96,676.12
33,PM1,4G,16,32,19477.0,27656.0,41262.0,63020.0,1799.0,7531.0,3196.59,3232.4,6882.53,6864.88,6937.13,6921.62,688.88,684.61,686.61,686.65
34,PM1,4G,16,64,20316.0,29072.0,44512.0,162687.0,1580.0,8103.0,3113.96,3167.6,6767.88,6804.7,6773.23,6761.6,664.81,665.15,663.4,663.59
35,PM1,8G,1,1,992.0,1310.0,1909.0,3003.0,1212.0,1272.0,1250.22,1308.6,1713.41,1686.42,3188.22,1672.98,188.54,183.42,348.84,184.14
36,PM1,8G,1,2,902.0,1292.0,1855.0,2354.0,1214.0,1286.0,1262.55,1322.0,1699.02,2431.93,2403.89,1690.37,187.09,264.84,264.59,182.91
37,PM1,8G,1,4,1135.0,1951.0,2944.0,4617.0,1164.0,1259.0,1215.79,1272.6,2083.15,2042.07,2018.15,2090.09,229.77,223.79,224.06,224.81
38,PM1,8G,1,8,947.0,1493.0,2356.0,4463.0,1196.0,1291.0,1253.73,1312.4,2041.58,2043.16,2034.56,2071.84,227.13,222.81,223.09,223.81
39,PM1,8G,1,16,993.0,1663.0,2715.0,6754.0,1174.0,1282.0,1240.41,1298.2,2041.63,2051.39,2030.08,2075.21,227.25,222.8,222.4,223.28
40,PM1,8G,1,32,1112.0,2137.0,3982.0,8664.0,1133.0,1249.0,1202.69,1260.0,2064.18,2044.45,2041.51,2066.37,227.81,223.33,222.73,222.69
41,PM1,8G,1,64,1014.0,1657.0,2666.0,11194.0,1110.0,1257.0,1221.31,1277.0,2065.61,2053.06,2061.06,2082.86,227.56,223.17,223.07,223.38
42,PM1,8G,2,1,1155.0,1424.0,2114.0,3044.0,2265.0,2424.0,2370.9,2463.0,4734.53,4670.82,3036.66,3071.38,517.73,511.85,332.17,332.89
43,PM1,8G,2,2,1293.0,1866.0,2722.0,4086.0,2156.0,2385.0,2286.07,2362.8,3836.44,3799.82,3767.99,3800.38,416.93,413.02,412.75,412.29
44,PM1,8G,2,4,1411.0,2287.0,3742.0,5522.0,2097.0,2332.0,2222.99,2288.2,3677.02,3614.45,3627.53,3675.57,400.89,395.81,396.36,396.08
45,PM1,8G,2,8,1247.0,1865.0,2897.0,5567.0,2148.0,2352.0,2292.57,2397.4,3849.44,3795.79,3771.41,3848.55,417.13,412.06,412.26,412.95
46,PM1,8G,2,16,1175.0,1724.0,2730.0,6600.0,2152.0,2401.0,2329.61,2422.4,3924.29,3847.23,3802.18,3877.31,427.22,419.41,418.9,420.67
47,PM1,8G,2,32,1162.0,1634.0,2723.0,8061.0,2160.0,2394.0,2331.09,2435.6,3954.92,3889.97,3852.04,3913.59,424.62,420.38,421.84,421.81
48,PM1,8G,2,64,1218.0,1756.0,2900.0,8743.0,2037.0,2393.0,2297.7,2387.2,3948.65,3926.92,3867.42,3985.15,420.88,416.97,416.21,416.66
49,PM1,8G,4,1,2151.0,3123.0,5066.0,9070.0,2208.0,4598.0,3592.87,3518.0,6061.43,6042.61,5982.49,6064.76,653.65,649.26,650.16,649.88
50,PM1,8G,4,2,2474.0,3647.0,6600.0,11993.0,2085.0,4491.0,3413.3,3378.0,5790.3,5785.97,5738.52,5769.07,623.32,620.81,620.36,620.07
51,PM1,8G,4,4,2632.0,4129.0,7982.0,13671.0,2053.0,4326.0,3276.77,3196.6,5623.26,5601.1,5580.58,5615.31,605.2,602.35,602.8,604.38
52,PM1,8G,4,8,2677.0,4571.0,9798.0,16214.0,1918.0,4249.0,3227.89,3242.0,5775.52,5728.97,5747.34,5722.89,618.61,614.87,615.78,616.0
53,PM1,8G,4,16,2664.0,4748.0,10551.0,19831.0,1927.0,4309.0,3209.82,3215.8,5606.2,5585.61,5618.88,5645.73,599.84,596.5,597.09,598.99
54,PM1,8G,4,32,2717.0,4974.0,11548.0,19805.0,1747.0,4271.0,3106.11,3127.4,5658.91,5622.58,5623.89,5629.28,593.24,590.16,590.79,589.03
55,PM1,8G,4,64,2697.0,4856.0,10525.0,18783.0,1754.0,4170.0,3091.08,2944.4,5657.97,5631.41,5642.07,5708.53,578.38,574.14,575.71,576.2
56,PM1,8G,8,1,6927.0,14012.0,25821.0,38326.0,1810.0,7010.0,3408.76,3422.4,6650.96,6610.21,6679.34,6669.06,719.35,715.09,716.03,716.85
57,PM1,8G,8,2,7465.0,14720.0,26975.0,42730.0,1816.0,6549.0,3435.1,3519.4,6802.77,6793.22,6820.12,6820.63,725.89,723.97,722.64,724.58
58,PM1,8G,8,4,8297.0,15611.0,27656.0,40108.0,1835.0,6353.0,3425.88,3540.8,7043.14,6936.8,7049.92,7040.98,741.45,737.48,737.72,738.98
59,PM1,8G,8,8,8926.0,16935.0,30750.0,45666.0,1801.0,6534.0,3255.46,3332.6,6700.03,6720.27,6742.54,6679.0,702.24,700.87,701.21,701.03
60,PM1,8G,8,16,8540.0,15847.0,27814.0,41576.0,1855.0,6818.0,3319.96,3394.6,6907.35,6934.94,6929.48,6982.45,717.66,717.88,717.92,718.25
61,PM1,8G,8,32,9005.0,16803.0,29439.0,46295.0,1689.0,6688.0,3177.16,3191.0,6715.63,6765.25,6784.44,6792.08,677.4,675.26,676.52,675.12
62,PM1,8G,8,64,8769.0,15821.0,27971.0,42730.0,1712.0,6332.0,3204.29,3216.4,7436.92,6951.34,7001.0,6930.54,676.78,674.74,677.33,674.6
63,PM1,8G,16,1,12387.0,19320.0,32427.0,47448.0,2007.0,8348.0,3038.7,3148.0,6968.79,6750.3,6776.91,6776.93,709.88,708.79,709.29,709.36
64,PM1,8G,16,2,15191.0,22623.0,35153.0,50174.0,2014.0,7788.0,3044.15,3167.0,6875.98,6848.45,6837.75,6855.33,713.5,712.57,712.92,713.59
65,PM1,8G,16,4,20579.0,28862.0,39584.0,53845.0,2177.0,7465.0,3060.26,3194.2,6964.6,7000.78,6999.76,6990.56,723.95,722.52,723.1,721.85
66,PM1,8G,16,8,21103.0,29386.0,39794.0,52062.0,2113.0,7604.0,3015.16,3154.0,7066.74,7094.79,7014.65,7091.56,725.36,723.54,722.97,724.04
67,PM1,8G,16,16,21260.0,29387.0,41367.0,58039.0,1922.0,7491.0,2982.12,3088.6,7079.47,7017.8,7099.91,7105.04,706.0,705.56,706.15,706.85
68,PM1,8G,16,32,22361.0,31143.0,43254.0,207513.0,1521.0,7567.0,2848.25,2938.0,6887.88,6865.67,6910.62,6932.12,668.18,667.48,668.64,669.5
69,PM1,8G,16,64,21942.0,30959.0,43673.0,225182.0,1389.0,7873.0,2885.59,2983.2,7542.94,7152.1,7099.09,7108.55,680.83,678.05,678.56,679.56
70,PM1,16G,1,1,900.0,1266.0,1835.0,2972.0,1196.0,1286.0,1256.5,1315.8,2070.95,3934.95,2049.31,1933.95,220.75,425.75,217.92,205.97
71,PM1,16G,1,2,972.0,1470.0,2135.0,2902.0,1185.0,1273.0,1245.56,1304.2,2993.65,2857.59,1930.78,1992.54,317.67,308.82,206.28,212.11
72,PM1,16G,1,4,1046.0,1665.0,2577.0,3523.0,1179.0,1282.0,1239.59,1298.0,2442.0,2379.15,2409.98,2428.2,261.5,258.37,258.57,259.25
73,PM1,16G,1,8,1010.0,1614.0,2861.0,4958.0,1162.0,1297.0,1247.12,1306.0,2381.42,2338.87,2381.63,2386.18,257.04,254.81,254.78,255.34
74,PM1,16G,1,16,918.0,1622.0,2847.0,4771.0,1165.0,1299.0,1248.51,1307.6,2399.48,2341.64,2412.03,2407.88,260.8,257.89,258.13,258.62
75,PM1,16G,1,32,969.0,1991.0,3428.0,5931.0,1156.0,1260.0,1214.15,1272.2,2330.97,2295.33,2356.3,2323.07,254.28,251.61,251.71,251.98
76,PM1,16G,1,64,1013.0,1717.0,2869.0,4882.0,1134.0,1265.0,1226.17,1283.8,2351.73,2371.52,2396.83,2385.18,257.08,255.51,254.87,255.28
77,PM1,16G,2,1,1139.0,1784.0,2574.0,3487.0,1765.0,2592.0,2394.03,2443.8,5361.17,3580.46,3603.81,5417.75,586.09,389.57,388.98,584.02
78,PM1,16G,2,2,1467.0,2179.0,3162.0,4578.0,1715.0,2394.0,2155.16,2180.8,4090.14,4101.17,4104.05,4125.83,442.12,440.38,439.73,440.79
79,PM1,16G,2,4,1640.0,2612.0,3909.0,5892.0,1615.0,2402.0,2072.41,2143.6,4058.1,4024.0,4051.84,4062.5,435.84,434.22,434.53,434.51
80,PM1,16G,2,8,1683.0,3005.0,4765.0,7910.0,1532.0,2365.0,2018.36,2112.2,4012.03,3986.02,3995.69,4031.55,432.54,430.66,430.26,430.85
81,PM1,16G,2,16,1588.0,2802.0,4545.0,8520.0,1549.0,2343.0,2062.38,2153.0,4086.69,4059.33,4061.5,4066.99,438.28,436.71,436.61,435.97
82,PM1,16G,2,32,1512.0,2926.0,4738.0,9024.0,1534.0,2378.0,2040.59,2136.8,4124.24,4123.38,4140.86,4154.4,438.13,436.91,437.48,436.84
83,PM1,16G,2,64,1522.0,2998.0,5145.0,9929.0,1450.0,2383.0,2049.57,2132.6,4185.5,4179.57,4207.84,4203.75,440.49,438.41,438.66,437.72
84,PM1,16G,4,1,2214.0,3628.0,9286.0,19595.0,2115.0,4640.0,3575.35,3437.2,6875.05,6870.01,6907.47,6899.08,730.89,728.29,730.88,727.67
85,PM1,16G,4,2,2421.0,4362.0,11757.0,22675.0,1949.0,4599.0,3400.06,3237.4,6357.01,6356.82,6422.59,6395.06,676.97,675.31,677.34,674.24
86,PM1,16G,4,4,2382.0,4765.0,13514.0,22466.0,1875.0,4626.0,3454.24,3358.0,6634.81,6691.03,6736.3,6716.88,707.29,705.96,709.49,705.83
87,PM1,16G,4,8,2461.0,5223.0,13854.0,25140.0,1908.0,4452.0,3314.12,3210.6,6439.82,6459.56,6506.03,6454.29,679.96,678.88,679.77,677.43
88,PM1,16G,4,16,2441.0,5498.0,15178.0,28076.0,1806.0,4439.0,3291.83,3268.8,6543.58,6552.09,6609.03,6513.09,688.84,686.73,689.35,686.96
89,PM1,16G,4,32,2489.0,5774.0,15309.0,28731.0,1547.0,4435.0,3227.58,3139.2,6529.84,6568.15,6544.09,6561.8,674.12,671.14,673.01,670.27
90,PM1,16G,4,64,2618.0,5656.0,14143.0,26293.0,1688.0,4434.0,3141.27,2979.2,6498.65,6401.55,6567.39,6464.49,642.12,640.36,641.93,640.23
91,PM1,16G,8,1,7569.0,15113.0,27027.0,41681.0,2008.0,7008.0,3318.51,3420.2,7195.5,7256.92,7263.12,7254.71,765.89,767.06,766.7,765.05
92,PM1,16G,8,2,8159.0,15925.0,28757.0,42520.0,2062.0,6550.0,3325.78,3438.2,7300.18,7312.2,7319.23,7272.4,767.48,766.83,766.87,765.99
93,PM1,16G,8,4,9293.0,17367.0,29911.0,43673.0,2030.0,6489.0,3228.5,3341.0,7193.7,7132.93,7217.76,7250.08,752.22,749.98,751.29,751.37
94,PM1,16G,8,8,9660.0,18062.0,31117.0,45876.0,1901.0,6514.0,3143.65,3240.8,7062.34,7032.37,7128.26,7082.63,736.53,734.36,735.32,734.75
95,PM1,16G,8,16,9922.0,18167.0,32008.0,48916.0,1785.0,6586.0,3052.57,3137.2,7020.28,7019.13,7006.58,7045.06,718.65,716.0,716.83,716.54
96,PM1,16G,8,32,9607.0,17184.0,29648.0,45456.0,1853.0,6620.0,3085.12,3180.0,7528.01,7417.94,7338.92,7536.16,726.2,723.95,724.46,725.55
97,PM1,16G,8,64,9765.0,17275.0,29544.0,46924.0,1673.0,6502.0,3029.11,3102.8,8180.14,7307.0,7334.81,7255.52,707.53,706.35,705.64,706.17
98,PM1,16G,16,1,12282.0,18796.0,30802.0,46295.0,2017.0,8273.0,2945.11,3067.4,6926.15,6878.93,6925.13,6950.73,716.9,716.32,716.03,717.26
99,PM1,16G,16,2,15650.0,22938.0,34341.0,48287.0,2102.0,8135.0,2931.13,3060.4,6960.67,6915.4,7189.67,7064.51,716.89,716.77,716.39,717.14
100,PM1,16G,16,4,22414.0,31169.0,41995.0,56466.0,2067.0,7513.0,2898.23,3032.2,6992.0,6970.97,7148.54,6961.0,711.2,710.9,710.84,711.22
101,PM1,16G,16,8,22361.0,30592.0,42100.0,57305.0,2016.0,7624.0,2842.37,2976.6,6974.16,7016.74,7011.42,7015.13,707.82,706.86,708.5,707.75
102,PM1,16G,16,16,22676.0,30592.0,41262.0,56361.0,2001.0,7551.0,2833.97,2960.6,7159.85,7226.85,7150.59,7386.47,711.93,712.08,712.19,712.58
103,PM1,16G,16,32,22518.0,30802.0,42310.0,61027.0,1718.0,8354.0,2807.48,2916.6,7261.82,7967.62,7153.29,7132.41,696.47,695.48,695.6,695.53
104,PM1,16G,16,64,22938.0,31379.0,43044.0,63124.0,1063.0,8250.0,2770.73,2886.0,7235.65,8140.09,7312.71,7234.4,684.81,683.33,684.77,684.43
105,PM1,32G,1,1,1009.0,1775.0,2920.0,4034.0,930.0,1294.0,1191.89,1248.4,2099.76,2137.31,4108.76,2092.13,221.41,220.32,441.59,219.81
106,PM1,32G,1,2,1104.0,2081.0,3280.0,4296.0,930.0,1268.0,1149.45,1203.6,2955.12,2007.81,1986.32,2923.48,317.95,215.9,213.03,313.2
107,PM1,32G,1,4,1240.0,2304.0,3588.0,5118.0,880.0,1262.0,1120.81,1174.6,2397.83,2385.92,2370.94,2379.29,258.89,257.75,257.57,257.62
108,PM1,32G,1,8,1172.0,2289.0,3274.0,4702.0,786.0,1291.0,1155.27,1207.4,2462.23,2453.74,2464.03,2446.03,265.35,264.6,264.91,264.27
109,PM1,32G,1,16,1135.0,2348.0,3890.0,6193.0,911.0,1274.0,1142.41,1195.8,2448.22,2425.03,2416.55,2392.57,262.03,260.95,260.61,260.65
110,PM1,32G,1,32,1090.0,2189.0,3552.0,5865.0,878.0,1285.0,1160.06,1213.6,2487.2,2466.65,2474.87,2467.81,267.73,266.06,266.93,266.13
111,PM1,32G,1,64,1155.0,2402.0,3719.0,6423.0,850.0,1282.0,1130.08,1182.2,2455.03,2453.11,2476.73,2439.88,262.4,261.74,262.81,261.36
112,PM1,32G,2,1,1437.0,2310.0,3821.0,8395.0,1536.0,2446.0,2067.33,2159.4,5337.13,5326.75,3564.93,3546.74,569.81,568.68,380.74,379.49
113,PM1,32G,2,2,1499.0,2513.0,4194.0,8887.0,1457.0,2402.0,2053.09,2138.2,3556.48,4398.74,5278.64,4397.06,379.92,471.32,564.07,470.88
114,PM1,32G,2,4,1470.0,2572.0,4306.0,8369.0,1416.0,2444.0,2083.33,2155.6,4441.14,4437.79,4438.95,4386.33,474.29,473.14,473.47,472.75
115,PM1,32G,2,8,1529.0,2704.0,4948.0,9634.0,1552.0,2360.0,2046.57,2141.6,4470.88,4461.14,4444.96,4438.85,474.22,472.81,473.46,473.28
116,PM1,32G,2,16,1480.0,2749.0,5538.0,11626.0,1382.0,2405.0,2072.02,2154.0,4501.46,4499.08,4449.06,4464.81,475.38,474.61,474.65,474.75
117,PM1,32G,2,32,1516.0,2743.0,5735.0,11076.0,1459.0,2343.0,2037.38,2125.4,4450.61,4388.88,4440.84,4408.11,470.26,469.01,469.26,468.73
118,PM1,32G,2,64,1499.0,2736.0,5525.0,11364.0,1457.0,2355.0,2036.13,2123.6,4593.58,4527.13,4534.1,4571.53,476.54,475.06,474.37,475.35
119,PM1,32G,4,1,2066.0,4014.0,11757.0,23567.0,1956.0,4691.0,3564.46,3463.6,7258.54,7241.11,7239.88,7285.44,770.41,769.98,771.23,770.79
120,PM1,32G,4,2,2480.0,5236.0,14090.0,28390.0,1698.0,4582.0,3312.24,3223.2,5964.02,6916.36,7063.26,5920.04,657.66,783.87,785.67,656.66
121,PM1,32G,4,4,2474.0,5852.0,15899.0,28548.0,1860.0,4549.0,3204.7,3154.6,6672.38,6687.9,6676.69,6673.4,705.52,704.4,704.76,704.86
122,PM1,32G,4,8,2461.0,6141.0,16908.0,29544.0,1762.0,4577.0,3210.6,3132.8,6743.43,6737.31,6756.07,6716.47,710.31,709.91,710.67,710.01
123,PM1,32G,4,16,2573.0,7163.0,18639.0,31274.0,1586.0,4559.0,3135.17,3108.6,6799.92,6853.06,6838.55,6819.96,705.29,705.24,705.07,705.26
124,PM1,32G,4,32,2612.0,7202.0,18691.0,31483.0,1532.0,4546.0,3087.02,3067.2,6833.12,6812.81,6920.98,6811.5,700.79,699.26,700.75,699.35
125,PM1,32G,4,64,2743.0,7189.0,17800.0,31222.0,1573.0,4399.0,3015.79,2930.0,6652.27,6625.28,6719.94,6623.75,668.34,667.76,668.53,668.17
126,PM1,32G,8,1,8102.0,15745.0,28180.0,42861.0,1819.0,6769.0,3158.03,3273.75,7385.97,7285.96,7299.95,7129.7,762.21,760.76,760.23,761.71
127,PM1,32G,8,2,8743.0,16489.0,30147.0,46190.0,1921.0,6078.0,3134.79,3263.0,7262.37,6913.1,6237.53,8098.72,762.43,724.78,651.87,905.39
128,PM1,32G,8,4,10342.0,18796.0,32270.0,47344.0,1830.0,6304.0,3015.93,3137.0,7048.73,7106.8,7137.0,6932.79,737.05,736.56,736.91,736.97
129,PM1,32G,8,8,10473.0,18848.0,32532.0,47658.0,1881.0,6666.0,2964.14,3085.6,7070.87,7102.71,7131.4,7092.45,726.1,725.99,727.25,726.76
130,PM1,32G,8,16,10578.0,18953.0,33371.0,50070.0,1679.0,6671.0,2865.58,2966.8,7005.16,7025.22,7043.36,7035.16,707.07,706.72,707.99,707.27
131,PM1,32G,8,32,10656.0,18796.0,32270.0,47448.0,1697.0,6512.0,2851.19,2954.6,7028.89,7099.13,7145.18,7060.31,710.8,710.85,712.14,712.33
132,PM1,32G,8,64,10761.0,18744.0,32113.0,49965.0,1288.0,6626.0,2811.21,2918.0,7238.12,7190.48,7449.43,7134.07,696.23,695.38,696.48,695.78
133,PM1,32G,16,1,12714.0,19792.0,71631.0,301204.0,1603.0,7957.0,3077.97,2832.0,6569.13,6044.96,5743.57,7217.86,673.75,658.86,603.83,761.29
134,PM1,32G,16,2,16895.0,26817.0,42022.0,62652.0,1484.0,7324.0,2821.03,2886.4,7157.47,6484.14,6828.84,5017.66,756.28,703.31,738.84,547.23
135,PM1,32G,16,4,23200.0,31851.0,42415.0,54578.0,1940.0,7580.0,2790.9,2924.0,7332.89,6836.05,6835.92,7484.26,704.28,703.53,703.84,704.6
136,PM1,32G,16,8,22990.0,31012.0,41996.0,58249.0,1952.0,7918.0,2762.65,2894.0,7810.82,7714.92,7473.15,7844.11,705.43,703.16,703.48,703.35
137,PM1,32G,16,16,23410.0,31589.0,42625.0,58039.0,1777.0,7608.0,2707.57,2832.2,8144.55,7892.81,7282.56,8103.09,697.22,695.58,696.09,696.27
138,PM1,32G,16,32,23619.0,31851.0,42834.0,60765.0,933.0,8560.0,2695.31,2814.4,8259.75,7740.67,7972.38,8031.19,697.91,695.73,698.72,697.33
139,PM1,32G,16,64,23724.0,32060.0,43044.0,108161.0,425.0,8655.0,2677.39,2790.2,8286.22,7973.46,7592.47,8213.22,679.39,681.99,681.48,680.34
