,nodename,filesize_per_thread max_pages max_flight,numjobs,stripecount,95per,99per,99.9per,99.99per,min_iops,max_iops,avg_iops,throughput,pm1_nvme0_io,pm1_nvme1_io,pm1_nvme2_io,pm1_nvme3_io,pm1_nvme0_write,pm1_nvme1_write,pm1_nvme2_write,pm1_nvme3_write
86,CN8,16G 1M 1M ,32,2,21758.0,25297.0,29098.0,33030.0,0.0,0.0,0.0,3718.5,9162.4,9055.17,9735.02,9794.0,909.91,910.37,910.92,912.66
87,CN8,16G 1M 1M ,32,4,35390.0,40895.0,46662.0,50594.0,0.0,0.0,0.0,3661.5,8935.7,9392.66,8893.73,9697.34,896.71,896.12,896.42,896.65
88,CN8,16G 1M 1M ,32,8,36701.0,42992.0,49021.0,54526.0,0.0,0.0,0.0,3561.0,8852.03,9587.11,8852.35,9454.21,876.33,873.4,876.23,874.66
89,CN8,16G 1M 1M ,32,16,36176.0,41943.0,47711.0,52953.0,0.0,0.0,0.0,3614.5,8848.01,9706.41,8932.58,9070.38,890.98,890.37,890.96,890.99
90,CN8,32G 1M 1M ,1,1,713.0,906.0,1967.0,4915.0,1224.0,1528.0,1475.57,1547.5,5503.77,5537.53,54.05,54.36,664.18,663.82,4.86,4.94
91,CN8,32G 1M 1M ,1,2,709.0,803.0,1067.0,1270.0,1336.0,1502.0,1474.59,1546.5,50.03,3350.34,6653.37,3217.81,4.92,339.29,673.23,339.72
92,CN8,32G 1M 1M ,1,4,721.0,828.0,1075.0,1524.0,1345.0,1528.0,1485.16,1557.5,3169.94,3237.09,3256.75,3175.02,336.73,336.94,336.74,337.27
93,CN8,32G 1M 1M ,1,8,717.0,824.0,1098.0,1704.0,1282.0,1547.0,1484.01,1556.0,3172.35,3172.78,3297.27,3176.57,338.22,338.34,336.86,337.27
94,CN8,32G 1M 1M ,1,16,709.0,828.0,1106.0,1753.0,1337.0,1518.0,1477.74,1550.0,3187.93,3165.43,3169.77,3236.43,336.65,338.3,336.83,337.02
95,CN8,32G 1M 1M ,2,1,824.0,922.0,1442.0,2069.0,1213.0,1457.0,1350.85,2814.5,5371.26,5400.66,5394.73,5426.66,620.63,603.53,600.3,620.37
96,CN8,32G 1M 1M ,2,2,955.0,1164.0,1475.0,2093.0,982.0,1417.0,1328.16,2761.0,2877.26,8093.38,8236.35,2871.01,303.47,902.68,902.43,304.9
97,CN8,32G 1M 1M ,2,4,1180.0,1516.0,1712.0,1901.0,891.0,1413.0,1280.83,2684.5,5471.77,5418.1,5424.47,5456.88,580.5,581.75,580.67,582.44
98,CN8,32G 1M 1M ,2,8,1114.0,1508.0,1721.0,1868.0,799.0,1424.0,1295.61,2708.5,5463.93,5443.87,5489.18,5502.91,580.53,582.08,580.99,584.61
99,CN8,32G 1M 1M ,2,16,1139.0,1532.0,1761.0,1925.0,796.0,1410.0,1284.12,2677.5,5473.62,5511.3,5513.18,5433.01,581.02,580.93,579.71,582.62
100,CN8,32G 1M 1M ,4,1,1889.0,3555.0,6554.0,15172.0,909.0,1492.0,1092.15,4564.0,9849.38,9799.23,9864.02,9760.97,1029.98,1030.24,1026.83,1031.49
101,CN8,32G 1M 1M ,4,2,1328.0,3818.0,12780.0,28639.0,653.0,1439.0,1094.55,4316.0,8018.52,8007.7,7982.35,8029.46,947.47,947.19,946.56,946.76
102,CN8,32G 1M 1M ,4,4,1753.0,5014.0,8471.0,10879.0,836.0,1413.0,1026.84,4267.0,9065.86,9003.63,8989.15,9013.7,956.28,959.03,957.49,957.39
103,CN8,32G 1M 1M ,4,8,1770.0,5440.0,9175.0,12518.0,835.0,1391.0,1006.96,4179.5,8970.38,8913.74,8974.09,8915.83,942.74,943.62,943.8,944.01
104,CN8,32G 1M 1M ,4,16,1970.0,5603.0,9568.0,12190.0,801.0,1411.0,987.35,4093.5,8980.88,9052.43,8902.17,8911.47,930.4,930.38,930.38,930.97
105,CN8,32G 1M 1M ,8,1,5866.0,8340.0,11076.0,13894.0,439.0,1362.0,500.61,4187.0,9606.92,9550.01,9551.03,9634.81,993.44,993.76,995.22,994.17
106,CN8,32G 1M 1M ,8,2,6816.0,9634.0,12649.0,15926.0,406.0,1293.0,499.22,4179.5,9393.74,9519.31,9532.18,9513.06,986.72,987.59,987.62,987.83
107,CN8,32G 1M 1M ,8,4,8586.0,11863.0,15270.0,18351.0,356.0,1251.0,479.77,4010.0,9139.49,9082.33,9090.35,9160.77,948.07,949.25,948.12,949.62
108,CN8,32G 1M 1M ,8,8,9175.0,12649.0,16384.0,19530.0,334.0,1232.0,458.02,3833.5,9112.58,8784.65,8783.79,8866.93,911.17,910.81,910.17,915.29
109,CN8,32G 1M 1M ,8,16,9306.0,12911.0,16745.0,20317.0,332.0,1121.0,448.99,3760.5,8846.6,8766.74,8860.62,8869.48,900.5,901.18,902.04,904.19
110,CN8,32G 1M 1M ,16,1,9765.0,12321.0,15401.0,18351.0,200.0,886.0,237.73,3983.0,9424.41,9758.91,9378.63,9383.25,967.73,968.05,967.72,968.52
111,CN8,32G 1M 1M ,16,2,11863.0,14615.0,18220.0,20841.0,171.0,858.0,230.51,3860.0,9224.62,9132.9,9536.72,9108.31,943.1,942.97,944.2,943.17
112,CN8,32G 1M 1M ,16,4,17695.0,22021.0,26346.0,30278.0,134.0,854.0,226.52,3793.0,9107.24,9126.96,9888.99,9088.01,928.24,928.66,929.14,928.75
113,CN8,32G 1M 1M ,16,8,18482.0,22938.0,27657.0,32244.0,124.0,828.0,218.57,3657.5,8855.01,8878.43,9258.22,8834.76,894.63,894.5,893.52,895.0
114,CN8,32G 1M 1M ,16,16,19006.0,23724.0,28967.0,33620.0,123.0,789.0,212.5,3557.5,8861.1,8816.15,8772.87,8768.26,876.09,877.03,876.22,875.94
